Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2011,6,Western New York,Cattaraugus,1400,1050000
2011,6,Central New York,Cayuga,1200,900000
2011,6,Western New York,Chautauqua,1500,1150000
2011,6,Southern Tier,Chemung,900,740000
2011,6,Southern Tier,Chenango,800,670000
2011,6,North Country,Clinton,1500,1250000
2011,6,Capital,Columbia,700,650000
2011,6,Central New York,Cortland,600,520000
2011,6,Southern Tier,Delaware,600,540000
2011,6,Hudson Valley,Dutchess,3400,3590000
2011,6,Western New York,Erie,12800,11160000
2011,6,North Country,Essex,500,400000
2011,6,North Country,Franklin,700,620000
2011,6,Mohawk Valley,Fulton,800,720000
2011,6,Finger Lakes,Genesee,800,690000
2011,6,Capital,Greene,700,650000
2011,6,North Country,Hamilton,0,40000
2011,6,Mohawk Valley,Herkimer,900,800000
2011,6,North Country,Jefferson,1500,1390000
2011,6,New York City,Kings,31500,31370000
2011,6,North Country,Lewis,500,440000
2011,6,Finger Lakes,Livingston,800,690000
2011,6,Central New York,Madison,800,760000
2011,6,Finger Lakes,Monroe,8700,7990000
2011,6,Mohawk Valley,Montgomery,1000,840000
2011,6,Long Island,Nassau,14300,15550000
2011,6,New York City,New York,20400,21410000
2011,6,Western New York,Niagara,3200,2580000
2011,6,Mohawk Valley,Oneida,3400,2860000
2011,6,Central New York,Onondaga,5600,5150000
2011,6,Finger Lakes,Ontario,1300,1120000
2011,6,Hudson Valley,Orange,4000,4140000
2011,6,Finger Lakes,Orleans,600,500000
2011,6,Central New York,Oswego,2300,2120000
2011,6,Mohawk Valley,Otsego,800,650000
2011,6,Out-of-State Resident,Out-of-State,23400,28400000
2011,6,Hudson Valley,Putnam,1200,1300000
2011,6,New York City,Queens,25400,26590000
2011,6,Capital,Rensselaer,2100,1920000
2011,6,New York City,Richmond,5400,5650000
2011,6,Hudson Valley,Rockland,2700,2740000
2011,6,Capital,Saratoga,2300,2280000
2011,6,Capital,Schenectady,1900,1870000
2011,6,Mohawk Valley,Schoharie,500,420000
2011,6,Southern Tier,Schuyler,200,210000
2011,6,Finger Lakes,Seneca,400,350000
2011,6,Southern Tier,Steuben,1400,1080000
2011,6,North Country,St. Lawrence,1700,1510000
2011,6,Long Island,Suffolk,18500,19400000
2011,6,Hudson Valley,Sullivan,1000,930000
2011,6,Southern Tier,Tioga,700,590000
2011,6,Southern Tier,Tompkins,800,770000
2011,6,Hudson Valley,Ulster,2500,2360000
2011,6,Unknown Geography,Unknown,400,520000
2011,6,Capital,Warren,1000,740000
2011,6,Capital,Washington,900,700000
2011,6,Finger Lakes,Wayne,1500,1310000
2011,6,Hudson Valley,Westchester,9200,9900000
2011,6,Finger Lakes,Wyoming,600,430000
2011,6,Finger Lakes,Yates,300,300000
2011,5,Capital,Albany,3500,3580000
2011,5,Western New York,Allegany,900,740000
2011,5,New York City,Bronx,20600,20770000
2011,5,Southern Tier,Broome,3300,3020000
2011,5,Western New York,Cattaraugus,1700,1430000
2011,5,Central New York,Cayuga,1400,1230000
2011,5,Western New York,Chautauqua,1900,1550000
2011,5,Southern Tier,Chemung,1000,950000
2011,5,Southern Tier,Chenango,900,860000
2011,5,North Country,Clinton,1800,1590000
2011,5,Capital,Columbia,700,790000
2011,5,Central New York,Cortland,800,700000
2011,5,Southern Tier,Delaware,600,640000
2011,5,Hudson Valley,Dutchess,3600,4230000
2011,5,Western New York,Erie,14600,13470000
2011,5,North Country,Essex,700,630000
2011,5,North Country,Franklin,900,880000
2011,5,Mohawk Valley,Fulton,1100,1020000
2011,5,Finger Lakes,Genesee,1100,930000
2011,5,Capital,Greene,900,870000
2011,5,North Country,Hamilton,200,110000
2011,5,Mohawk Valley,Herkimer,1200,1170000
2011,5,North Country,Jefferson,2000,2040000
2011,5,New York City,Kings,34100,35630000
2011,5,North Country,Lewis,600,650000
2011,5,Finger Lakes,Livingston,1100,940000
2011,5,Central New York,Madison,1000,1010000
2011,5,Finger Lakes,Monroe,9600,9510000
2011,5,Mohawk Valley,Montgomery,1200,1150000
2011,5,Long Island,Nassau,15400,17200000
2011,5,New York City,New York,20800,23060000
2011,5,Western New York,Niagara,3900,3460000
2011,5,Mohawk Valley,Oneida,3800,3580000
2011,5,Central New York,Onondaga,6200,6130000
2011,5,Finger Lakes,Ontario,1600,1480000
2011,5,Hudson Valley,Orange,4500,4950000
2011,5,Finger Lakes,Orleans,700,650000
2011,5,Central New York,Oswego,2700,2600000
2011,5,Mohawk Valley,Otsego,900,800000
2011,5,Out-of-State Resident,Out-of-State,24500,31710000
2011,5,Hudson Valley,Putnam,1200,1490000
2011,5,New York City,Queens,27600,30220000
2011,5,Capital,Rensselaer,2300,2290000
2011,5,New York City,Richmond,5900,6450000
2011,5,Hudson Valley,Rockland,2700,3050000
2011,5,Capital,Saratoga,2700,2740000
2011,5,Capital,Schenectady,2200,2210000
2011,5,Mohawk Valley,Schoharie,600,540000
2011,5,Southern Tier,Schuyler,400,320000
2011,5,Finger Lakes,Seneca,500,450000
2011,5,Southern Tier,Steuben,1700,1500000
2011,5,North Country,St. Lawrence,2000,1990000
2011,5,Long Island,Suffolk,20000,22560000
2011,5,Hudson Valley,Sullivan,1200,1210000
2011,5,Southern Tier,Tioga,900,800000
2011,5,Southern Tier,Tompkins,800,860000
2011,5,Hudson Valley,Ulster,2800,2880000
2011,5,Unknown Geography,Unknown,500,650000
2011,5,Capital,Warren,1400,1160000
2011,5,Capital,Washington,1000,890000
2011,5,Finger Lakes,Wayne,1900,1690000
2011,5,Hudson Valley,Westchester,9800,11320000
2011,5,Finger Lakes,Wyoming,900,620000
2011,5,Finger Lakes,Yates,400,380000
2011,4,Capital,Albany,4000,3470000
2011,4,Western New York,Allegany,900,770000
2011,4,New York City,Bronx,22300,18700000
2011,4,Southern Tier,Broome,3700,3070000
2011,4,Western New York,Cattaraugus,1900,1540000
2011,4,Central New York,Cayuga,1600,1330000
2011,4,Western New York,Chautauqua,2300,1690000
2011,4,Southern Tier,Chemung,1200,920000
2011,4,Southern Tier,Chenango,1000,910000
2011,4,North Country,Clinton,1900,1600000
2011,4,Capital,Columbia,1000,840000
2011,4,Central New York,Cortland,900,860000
2011,4,Southern Tier,Delaware,800,670000
2011,4,Hudson Valley,Dutchess,4000,3890000
2011,4,Western New York,Erie,16600,13340000
2011,4,North Country,Essex,900,750000
2011,4,North Country,Franklin,1100,940000
2011,4,Mohawk Valley,Fulton,1200,1110000
2011,4,Finger Lakes,Genesee,1300,1060000
2011,4,Capital,Greene,1100,900000
2011,4,North Country,Hamilton,200,160000
2011,4,Mohawk Valley,Herkimer,1500,1380000
2011,4,North Country,Jefferson,2600,2360000
2011,4,New York City,Kings,36900,32420000
2011,4,North Country,Lewis,800,730000
2011,4,Finger Lakes,Livingston,1200,1020000
2011,4,Central New York,Madison,1300,1170000
2011,4,Finger Lakes,Monroe,11100,9440000
2011,4,Mohawk Valley,Montgomery,1500,1260000
2011,4,Long Island,Nassau,17100,16270000
2011,4,New York City,New York,21200,20230000
2011,4,Western New York,Niagara,4900,3690000
2011,4,Mohawk Valley,Oneida,4200,3660000
2011,4,Central New York,Onondaga,7200,6120000
2011,4,Finger Lakes,Ontario,1900,1600000
2011,4,Hudson Valley,Orange,5300,4820000
2011,4,Finger Lakes,Orleans,900,670000
2011,4,Central New York,Oswego,3100,2590000
2011,4,Mohawk Valley,Otsego,1100,910000
2011,4,Out-of-State Resident,Out-of-State,25500,29040000
2011,4,Hudson Valley,Putnam,1400,1430000
2011,4,New York City,Queens,29400,27230000
2011,4,Capital,Rensselaer,2600,2280000
2011,4,New York City,Richmond,6700,5980000
2011,4,Hudson Valley,Rockland,3200,2880000
2011,4,Capital,Saratoga,3200,2870000
2011,4,Capital,Schenectady,2600,2210000
2011,4,Mohawk Valley,Schoharie,700,610000
2011,4,Southern Tier,Schuyler,500,380000
2011,4,Finger Lakes,Seneca,600,490000
2011,4,Southern Tier,Steuben,2000,1630000
2011,4,North Country,St. Lawrence,2400,2060000
2011,4,Long Island,Suffolk,24300,22370000
2011,4,Hudson Valley,Sullivan,1500,1300000
2011,4,Southern Tier,Tioga,1000,810000
2011,4,Southern Tier,Tompkins,900,850000
2011,4,Hudson Valley,Ulster,3100,2770000
2011,4,Unknown Geography,Unknown,500,570000
2011,4,Capital,Warren,1800,1430000
2011,4,Capital,Washington,1200,1000000
2011,4,Finger Lakes,Wayne,2200,1820000
2011,4,Hudson Valley,Westchester,11200,10810000
2011,4,Finger Lakes,Wyoming,1000,830000
2011,4,Finger Lakes,Yates,500,400000
2011,3,Capital,Albany,4100,4200000
2011,3,Western New York,Allegany,1000,990000
2011,3,New York City,Bronx,22000,21400000
2011,3,Southern Tier,Broome,3800,3690000
2011,3,Western New York,Cattaraugus,2000,1920000
2011,3,Central New York,Cayuga,1700,1700000
2011,3,Western New York,Chautauqua,2400,2040000
2011,3,Southern Tier,Chemung,1200,1130000
2011,3,Southern Tier,Chenango,1100,1160000
2011,3,North Country,Clinton,2000,1890000
2011,3,Capital,Columbia,1000,1060000
2011,3,Central New York,Cortland,1100,1190000
2011,3,Southern Tier,Delaware,800,860000
2011,3,Hudson Valley,Dutchess,4200,4720000
2011,3,Western New York,Erie,17400,16350000
2011,3,North Country,Essex,900,870000
2011,3,North Country,Franklin,1000,1050000
2011,3,Mohawk Valley,Fulton,1300,1340000
2011,3,Finger Lakes,Genesee,1500,1400000
2011,3,Capital,Greene,1100,1110000
2011,3,North Country,Hamilton,200,160000
2011,3,Mohawk Valley,Herkimer,1700,1730000
2011,3,North Country,Jefferson,2800,2910000
2011,3,New York City,Kings,35600,36610000
2011,3,North Country,Lewis,900,940000
2011,3,Finger Lakes,Livingston,1400,1410000
2011,3,Central New York,Madison,1500,1550000
2011,3,Finger Lakes,Monroe,11400,11160000
2011,3,Mohawk Valley,Montgomery,1700,1650000
2011,3,Long Island,Nassau,18400,20080000
2011,3,New York City,New York,21800,23840000
2011,3,Western New York,Niagara,5000,4570000
2011,3,Mohawk Valley,Oneida,4600,4340000
2011,3,Central New York,Onondaga,7400,7450000
2011,3,Finger Lakes,Ontario,2200,2070000
2011,3,Hudson Valley,Orange,5400,5770000
2011,3,Finger Lakes,Orleans,900,870000
2011,3,Central New York,Oswego,3400,3350000
2011,3,Mohawk Valley,Otsego,1200,1160000
2011,3,Out-of-State Resident,Out-of-State,26900,34230000
2011,3,Hudson Valley,Putnam,1400,1610000
2011,3,New York City,Queens,29700,31690000
2011,3,Capital,Rensselaer,2900,2980000
2011,3,New York City,Richmond,6200,6690000
2011,3,Hudson Valley,Rockland,3300,3660000
2011,3,Capital,Saratoga,3500,3720000
2011,3,Capital,Schenectady,2600,2640000
2011,3,Mohawk Valley,Schoharie,800,830000
2011,3,Southern Tier,Schuyler,500,470000
2011,3,Finger Lakes,Seneca,600,620000
2011,3,Southern Tier,Steuben,2100,1990000
2011,3,North Country,St. Lawrence,2600,2450000
2011,3,Long Island,Suffolk,26400,28670000
2011,3,Hudson Valley,Sullivan,1500,1590000
2011,3,Southern Tier,Tioga,1100,1000000
2011,3,Southern Tier,Tompkins,1000,1060000
2011,3,Hudson Valley,Ulster,3200,3250000
2011,3,Unknown Geography,Unknown,500,600000
2011,3,Capital,Warren,1900,1850000
2011,3,Capital,Washington,1300,1310000
2011,3,Finger Lakes,Wayne,2200,2200000
2011,3,Hudson Valley,Westchester,12100,13550000
2011,3,Finger Lakes,Wyoming,1200,1120000
2011,3,Finger Lakes,Yates,600,510000
2011,2,Capital,Albany,4000,3840000
2011,2,Western New York,Allegany,1000,960000
2011,2,New York City,Bronx,22200,20340000
2011,2,Southern Tier,Broome,3700,3420000
2011,2,Western New York,Cattaraugus,1800,1790000
2011,2,Central New York,Cayuga,1800,1640000
2011,2,Western New York,Chautauqua,2400,2050000
2011,2,Southern Tier,Chemung,1200,1060000
2011,2,Southern Tier,Chenango,1100,1140000
2011,2,North Country,Clinton,2000,1760000
2011,2,Capital,Columbia,1000,990000
2011,2,Central New York,Cortland,1100,1150000
2011,2,Southern Tier,Delaware,800,830000
2011,2,Hudson Valley,Dutchess,4200,4410000
2011,2,Western New York,Erie,17300,15350000
2011,2,North Country,Essex,900,800000
2011,2,North Country,Franklin,1000,970000
2011,2,Mohawk Valley,Fulton,1400,1300000
2011,2,Finger Lakes,Genesee,1500,1380000
2011,2,Capital,Greene,1100,1010000
2011,2,North Country,Hamilton,200,150000
2011,2,Mohawk Valley,Herkimer,1600,1610000
2011,2,North Country,Jefferson,2700,2670000
2011,2,New York City,Kings,35800,34340000
2011,2,North Country,Lewis,800,860000
2011,2,Finger Lakes,Livingston,1400,1370000
2011,2,Central New York,Madison,1400,1440000
2011,2,Finger Lakes,Monroe,11400,10320000
2011,2,Mohawk Valley,Montgomery,1800,1610000
2011,2,Long Island,Nassau,18600,19200000
2011,2,New York City,New York,22200,22330000
2011,2,Western New York,Niagara,5100,4310000
2011,2,Mohawk Valley,Oneida,4500,4020000
2011,2,Central New York,Onondaga,7500,7010000
2011,2,Finger Lakes,Ontario,2100,1970000
2011,2,Hudson Valley,Orange,5500,5550000
2011,2,Finger Lakes,Orleans,900,830000
2011,2,Central New York,Oswego,3500,3360000
2011,2,Mohawk Valley,Otsego,1300,1180000
2011,2,Out-of-State Resident,Out-of-State,27100,31520000
2011,2,Hudson Valley,Putnam,1400,1540000
2011,2,New York City,Queens,29900,30040000
2011,2,Capital,Rensselaer,2900,2830000
2011,2,New York City,Richmond,6300,6470000
2011,2,Hudson Valley,Rockland,3600,3540000
2011,2,Capital,Saratoga,3500,3440000
2011,2,Capital,Schenectady,2600,2490000
2011,2,Mohawk Valley,Schoharie,900,820000
2011,2,Southern Tier,Schuyler,500,440000
2011,2,Finger Lakes,Seneca,600,610000
2011,2,Southern Tier,Steuben,2100,1890000
2011,2,North Country,St. Lawrence,2400,2220000
2011,2,Long Island,Suffolk,27100,28080000
2011,2,Hudson Valley,Sullivan,1500,1490000
2011,2,Southern Tier,Tioga,1000,940000
2011,2,Southern Tier,Tompkins,1000,980000
2011,2,Hudson Valley,Ulster,3300,3180000
2011,2,Unknown Geography,Unknown,500,530000
2011,2,Capital,Warren,1900,1690000
2011,2,Capital,Washington,1300,1220000
2011,2,Finger Lakes,Wayne,2200,2060000
2011,2,Hudson Valley,Westchester,12100,12910000
2011,2,Finger Lakes,Wyoming,1200,1150000
2011,2,Finger Lakes,Yates,600,470000
2011,1,Capital,Albany,4400,4390000
2011,1,Western New York,Allegany,1100,1050000
2011,1,New York City,Bronx,25500,24310000
2011,1,Southern Tier,Broome,4500,4130000
2011,1,Western New York,Cattaraugus,2100,2110000
2011,1,Central New York,Cayuga,1900,1810000
2011,1,Western New York,Chautauqua,2700,2310000
2011,1,Southern Tier,Chemung,1300,1170000
2011,1,Southern Tier,Chenango,1200,1260000
2011,1,North Country,Clinton,2100,1990000
2011,1,Capital,Columbia,1000,1020000
2011,1,Central New York,Cortland,1200,1300000
2011,1,Southern Tier,Delaware,900,900000
2011,1,Hudson Valley,Dutchess,4500,4830000
2011,1,Western New York,Erie,19000,17300000
2011,1,North Country,Essex,800,810000
2011,1,North Country,Franklin,1100,1080000
2011,1,Mohawk Valley,Fulton,1400,1460000
2011,1,Finger Lakes,Genesee,1600,1520000
2011,1,Capital,Greene,1100,1090000
2011,1,North Country,Hamilton,200,170000
2011,1,Mohawk Valley,Herkimer,1700,1690000
2011,1,North Country,Jefferson,2800,2910000
2011,1,New York City,Kings,41300,40440000
2011,1,North Country,Lewis,800,920000
2011,1,Finger Lakes,Livingston,1500,1600000
2011,1,Central New York,Madison,1600,1620000
2011,1,Finger Lakes,Monroe,12400,11750000
2011,1,Mohawk Valley,Montgomery,1700,1760000
2011,1,Long Island,Nassau,20400,21600000
2011,1,New York City,New York,24300,25850000
2011,1,Western New York,Niagara,5800,5040000
2011,1,Mohawk Valley,Oneida,4700,4430000
2011,1,Central New York,Onondaga,8000,7740000
2011,1,Finger Lakes,Ontario,2200,2160000
2011,1,Hudson Valley,Orange,6000,6130000
2011,1,Finger Lakes,Orleans,1100,1000000
2011,1,Central New York,Oswego,3700,3830000
2011,1,Mohawk Valley,Otsego,1300,1310000
2011,1,Out-of-State Resident,Out-of-State,28500,35150000
2011,1,Hudson Valley,Putnam,1500,1670000
2011,1,New York City,Queens,33400,34520000
2011,1,Capital,Rensselaer,3200,3130000
2011,1,New York City,Richmond,7900,7800000
2011,1,Hudson Valley,Rockland,3900,4050000
2011,1,Capital,Saratoga,3700,3800000
2011,1,Capital,Schenectady,2800,2720000
2011,1,Mohawk Valley,Schoharie,900,860000
2011,1,Southern Tier,Schuyler,600,510000
2011,1,Finger Lakes,Seneca,700,700000
2011,1,Southern Tier,Steuben,2300,2150000
2011,1,North Country,St. Lawrence,2600,2480000
2011,1,Long Island,Suffolk,29500,31220000
2011,1,Hudson Valley,Sullivan,1600,1630000
2011,1,Southern Tier,Tioga,1200,1090000
2011,1,Southern Tier,Tompkins,1100,1090000
2011,1,Hudson Valley,Ulster,3600,3540000
2011,1,Unknown Geography,Unknown,500,580000
2011,1,Capital,Warren,2000,1870000
2011,1,Capital,Washington,1400,1350000
2011,1,Finger Lakes,Wayne,2300,2240000
2011,1,Hudson Valley,Westchester,13400,14620000
2011,1,Finger Lakes,Wyoming,1300,1290000
2011,1,Finger Lakes,Yates,600,500000
2010,12,Capital,Albany,3800,3410000
2010,12,Western New York,Allegany,900,790000
2010,12,New York City,Bronx,21600,20150000
2010,12,Southern Tier,Broome,4000,3160000
2010,12,Western New York,Cattaraugus,1900,1640000
2010,12,Central New York,Cayuga,1500,1350000
2010,12,Western New York,Chautauqua,2400,1830000
2010,12,Southern Tier,Chemung,1200,910000
2010,12,Southern Tier,Chenango,1000,910000
2010,12,North Country,Clinton,1800,1450000
2010,12,Capital,Columbia,800,700000
2010,12,Central New York,Cortland,1000,1000000
2010,12,Southern Tier,Delaware,700,620000
2010,12,Hudson Valley,Dutchess,3700,3680000
2010,12,Western New York,Erie,16300,13680000
2010,12,North Country,Essex,700,610000
2010,12,North Country,Franklin,900,790000
2010,12,Mohawk Valley,Fulton,1300,1080000
2010,12,Finger Lakes,Genesee,1400,1150000
2010,12,Capital,Greene,900,810000
2010,12,North Country,Hamilton,200,140000
2010,12,Mohawk Valley,Herkimer,1400,1220000
2010,12,North Country,Jefferson,2400,2210000
2010,12,New York City,Kings,34700,34040000
2010,12,North Country,Lewis,700,650000
2010,12,Finger Lakes,Livingston,1300,1140000
2010,12,Central New York,Madison,1300,1200000
2010,12,Finger Lakes,Monroe,11100,9950000
2010,12,Mohawk Valley,Montgomery,1400,1210000
2010,12,Long Island,Nassau,16800,17380000
2010,12,New York City,New York,21700,22570000
2010,12,Western New York,Niagara,4800,3930000
2010,12,Mohawk Valley,Oneida,4000,3440000
2010,12,Central New York,Onondaga,7000,6420000
2010,12,Finger Lakes,Ontario,2000,1620000
2010,12,Hudson Valley,Orange,5000,4830000
2010,12,Finger Lakes,Orleans,900,750000
2010,12,Central New York,Oswego,3200,3010000
2010,12,Mohawk Valley,Otsego,1100,920000
2010,12,Out-of-State Resident,Out-of-State,25600,30320000
2010,12,Hudson Valley,Putnam,1200,1300000
2010,12,New York City,Queens,28000,28580000
2010,12,Capital,Rensselaer,2500,2370000
2010,12,New York City,Richmond,6100,6220000
2010,12,Hudson Valley,Rockland,3200,3260000
2010,12,Capital,Saratoga,3100,2960000
2010,12,Capital,Schenectady,2400,2200000
2010,12,Mohawk Valley,Schoharie,700,600000
2010,12,Southern Tier,Schuyler,500,380000
2010,12,Finger Lakes,Seneca,600,520000
2010,12,Southern Tier,Steuben,1800,1590000
2010,12,North Country,St. Lawrence,2300,1860000
2010,12,Long Island,Suffolk,23000,23190000
2010,12,Hudson Valley,Sullivan,1400,1250000
2010,12,Southern Tier,Tioga,1000,770000
2010,12,Southern Tier,Tompkins,900,850000
2010,12,Hudson Valley,Ulster,2900,2650000
2010,12,Unknown Geography,Unknown,500,490000
2010,12,Capital,Warren,1800,1480000
2010,12,Capital,Washington,1100,940000
2010,12,Finger Lakes,Wayne,2000,1720000
2010,12,Hudson Valley,Westchester,11100,11650000
2010,12,Finger Lakes,Wyoming,1100,950000
2010,12,Finger Lakes,Yates,500,400000
2010,11,Capital,Albany,3500,3520000
2010,11,Western New York,Allegany,800,690000
2010,11,New York City,Bronx,21800,23080000
2010,11,Southern Tier,Broome,3100,2920000
2010,11,Western New York,Cattaraugus,1600,1450000
2010,11,Central New York,Cayuga,1400,1290000
2010,11,Western New York,Chautauqua,2000,1660000
2010,11,Southern Tier,Chemung,1000,910000
2010,11,Southern Tier,Chenango,900,870000
2010,11,North Country,Clinton,1600,1450000
2010,11,Capital,Columbia,700,620000
2010,11,Central New York,Cortland,800,780000
2010,11,Southern Tier,Delaware,600,580000
